category,subcategory,product_brand,product_name,ratings,reviews,price,Date
Women's clothing,Activewear,CULTSPORT,High Waist Running Tights with Side Pocket | Geometric Print | Breathable | Moisture-Wicking | Curved Hem,4.4,275,"1,549",09-07-2023
Luggage & bags,Monsoon,FUR JADEN,Hiking Camping Rucksack Casual 10 Ltrs Blue Casual Backpack,3.6,"8,415",239,14-02-2023
Beauty,Men's Grooming,,"Himalaya Purifying Neem Face Wash, 400 ml",4.3,"72,295",294,05-05-2023
Cameras & Photography,Gimbals,,Hohem iSteady M6 Kit Smartphone Gimbal Stabilizer 3-Axis with Magnetic Fill Light AI Tracking Sensor with OLED Display for iPhone Android Max Payload 400g | Black,4.2,176,,23-01-2023
Winterwear,Sweatshirts & Hoodies,Lymio,Hoodies || Sweatshirt for Unisex || Unisex Hoodie (H-18-19),3.9,761,599,30-04-2023
Men's clothing,,Tommy Hilfiger,"Horsens Leather Non Reversible Belt For Men - L 1M, Navy",,,"1,819",02-08-2023
Accessories,Memory Cards,,"HP 32GB MicroSD Memory Card SDHC mi210 Class 10, UHS-I, U1 Card, Upto 100MB/s R, 2 Y Warranty",4,"38,350",319,27-08-2023
Accessories,Computer Accessories,,"HP X1000 Wired USB Mouse with 3 Handy Buttons, Fast-Moving Scroll Wheel and Optical Sensor works on most Surfaces, 3 years warranty",4.3,"60,358",,24-02-2023
Men's clothing,,Arrow,Hudson Tailored Fit Dobby Trousers,,,"1,249",24-05-2023
Winterwear,Sweaters,eKools,� Women's Winterwear Woolen Sweater Cardigans,3.8,"2,165",474,04-04-2023
Women's clothing,Accessories,Alexvyan,Imported Unisex Wool Men and Women Winter Cap Woolen Knitted Warm Hat (Fur Inside) Hats for Ladies Beanie Girls Skullies Caps Bonnet Femme Snapback,4.2,166,499,28-10-2023
Sunglasses & frames,Blue Cut glasses,,"Intellilens | Zero Power Blue Cut Computer Glasses | Anti Glare, Lightweight & Blocks Harmful Rays | UV Protection Specs | For Men & Women | Black | Round | Medium",4,"1,888",569,22-04-2023
Sunglasses & frames,Blue Cut glasses,,"Intellilens | Zero Power Blue Cut Computer Glasses | Anti Glare, Lightweight & Blocks Harmful Rays | UV Protection Specs | For Men & Women | Black | Square | Medium",4,"17,391",569,05-02-2023
Sunglasses & frames,Blue Cut glasses,,"Intellilens | Zero Power Blue Cut Computer Glasses | Anti Glare, Lightweight & Blocks Harmful Rays | UV Protection Specs | For Men & Women | Transparent | Wayfarer | Medium",4.3,85,899,06-12-2023
Sunglasses & frames,Blue Cut glasses,,"Intellilens Navigator Blue Cut Computer Glasses for Eye Protection | Unisex, UV ProtectionZero Power, Anti Glare & Blue Light Filter Glasses",4,"10,394",569,27-12-2023
Sunglasses & frames,Blue Cut glasses,,"Intellilens Pilot Blue Cut Computer Glasses for Eye Protection | Zero Power, Anti Glare & Blue Light Filter Glasses | UV Protection Eye Glass for Men & Women",3.9,166,689,14-07-2023
Handbags,,Miraggio,Irene Soft Gathered Women's Shoulder Handbag,4.2,59,"1,573",31-12-2023
Luggage & bags,Backpacks,Genie,"Iridescence School Bag for Girls, 17 inch Backpack for Women, 3 Zips Water Resistant Stylish and Trendy College Backpacks for Girls. 27 litres",4,"4,272",799,26-03-2023
Luggage & bags,Monsoon,Genie,"Iridescence School Bag for Girls, 17 inch Backpack for Women, 3 Zips Water Resistant Stylish and Trendy College Backpacks for Girls. 27 litres",4,"4,272",799,25-09-2023
Luggage & bags,Suitcases,American Tourister,"Ivy 3 Pc Set 55 Cms, 68 Cms & 77 Cms Small, Medium & Large Polypropylene (PP) Hard Sided 4 Spinner Wheels Luggage/Trolley Bag with TSA Lock (Red)",4.1,"24,677","11,301.00",11-09-2023
Luggage & bags,Suitcases,American Tourister,Ivy 68 Cms Medium Check-in Polypropylene (PP) Hard Sided 4 Wheeler Spinner Luggage/Trolley Bag with TSA Lock (Sea Green),4.1,"24,677","3,999",07-09-2023
Accessories,Telephone Accessories,,Jabra Evolve 40 UC Wired Over the Ear Headset with Mic (Black),4.3,"2,995","13,503",15-06-2023
Luggage & bags,Suitcases,American Tourister,Jamaica 80 Cms Large Check-in Polyester Soft Sided 4 Spinner Wheels Luggage (Wine Red),4.2,"17,293","5,149",05-11-2023
Women's clothing,Dresses & jumpsuits,Marks & Spencer,Jersey Tinsel Belted Midi Shift Dress,3,2,"2,000",02-02-2023
Jewellery,Men's Jewellery & accessories,YouBella,Jewellery Bracelets for women Stylish Couple love Bracelet For Girls/Women/Boys/Men,4.1,"1,142",219,03-02-2023
Women's clothing,Accessories,YouBella,Jewellery Celebrity Inspired Adjustable Kamarband Waist Belt for Women/Girls (YB_Belt_20) (Black),4.3,155,266,03-03-2023
Luggage & bags,Backpacks,Tommy Hilfiger,Joshua Polyester 20.61L Laptop Backpack For Unisex - Black,4.2,896,"1,759",15-09-2023
Cameras & Photography,Studio Lighting Equipments,,Jubilant 23cm LED Ring Light Box Photo Studio Light Box Softbox Photography Shooting Tent Kit with White/Warm/Soft Lighting & 6 Color Backdrops,3.6,117,,30-12-2023
Luggage & bags,Suitcases,Aristocrat,"Jude 76 Cms Large Check-in Polyester Hard Sided 8 Wheels 360 Degree Wheeling System Luggage- Suitcase, Blue",3.9,190,"3,949",26-09-2023
Women's clothing,Accessories,Judee,"JUDEE 3 Pcs Headband and Wristband Set, Microfiber Wrist, Wrist Wash Bands, Skincare Headbands Makeup Headband with Wrist Band, Facial Headband Face Wash Wristbands for Washing Face",4.9,11,229,07-11-2023
Accessories,Navigation Accessories,,"KACA Silicone Case Compatible with Apple AirTag - Full Protection, Keychain Included, Slim and Simple Design, Premium Food Grade Silicone, Scratch-Free, Safe for Kids and Pets [Black]",4.2,17,149,22-04-2023
Cameras & Photography,Studio Stands,,"Kadence Mic Stand Heavy Duty Adjustable Dual Microphone Stand, Studio Microphone Stand (NK30 Black)",4,611,,09-02-2023
Luggage & bags,Suitcases,American Tourister,"Kamiliant by American Tourister Set of 3 Small - 55 Cm, Medium - 68 Cm & Large - 79 Cm Polypropylene Hard 4 Wheeler Spinner Luggage Trolley- Black",3.9,299,"6,543",25-10-2023
Luggage & bags,Suitcases,American Tourister,Kamiliant Harrier 56 Cms Small Cabin Polypropylene Hard Sided 4 Wheeler Spinner Wheels Carry-On Luggage (Carrot-Orange),4.1,622,"2,099",03-09-2023
Handbags,,Kausbabi,KAUSBABI Backpacks for girls latest | hand bag for women latest | college bags for girls Women Backpacks Kids Girls.,3.8,4,269,23-02-2023
Accessories,Telephone Accessories,,KEBILSHOP 6.5v 500ma Adapter for Panasonic Cordless Phone Charger.Panasonic Cordless Adapter (6.5 volt-500 maH),2,5,331,16-11-2023
Handbags,,"KSC ""KHATUSHYAM COLLECTION""",Kids Black Pink Trendy Back Packs For Girls | Blank Pink Lovers backpacks,,,498,20-02-2023
Luggage & bags,Backpacks,Frantic,"Kids Soft Cartoon Velvet Animal Plush School Backpack Bag For 2 To 5 Years Girls/Baby/Boys/Toddler -Picnic, Nursery, Preschool",3.8,"1,243",329,15-06-2023
Footwear,Kids footwear,Liberty,Kids Sports Shoes (Quick-1),4.1,394,669,25-07-2023
Luggage & bags,Monsoon,Frantic,Kids Toddler Preschool/Plush/Picnic/Birthday/Travelling Bag for Baby Girl/Boy,3.8,856,329,07-12-2023
Beauty,Bath & Shower,,Kimirica Love Story Summer Body wash Gentle Exfoliating Shower Gel 270ml | Deep Cleanses Skin | 100% Vegan and Paraben Free (Night Blooming Jasmine & Bergamot).,3.9,64,719,20-11-2023
Accessories,Tablet Accessories,,"Kingone Upgraded Stylus Pen,Ipad Pencil,Ultra High Precision&Sensitivity,Palm Rejection,Prevents False On/Off Touch,Power Display,Tilt Sensitivity,Magnetic Adsorption For Ipad 2018&Later,White",4.2,"25,155","1,799",02-11-2023
Handbags,,DailyObjects,Kissy Fishy Women's Zip Wallet | Made with Leather Material | Carefully Handcrafted | Holds up to 8 Cards | Slim and Easy to Fit in Pocket | Coin Pocket with Button Closure,4.4,44,549,09-06-2023
Sunglasses & frames,VTO,Intellilens,"KnightRider Branded Latest and Stylish Sunglasses | Polarized and 100% UV Protected | Light Weight, Durable, Premium Looks | Men | Yellow Lenses | Wrap around | Medium",3.6,"2,250","1,119",01-02-2023
Cameras & Photography,Lenses & Filters,,Kodak PM4 Filter Kit for DJI Drones (Black),3.9,2,,16-08-2023
Cameras & Photography,Lenses & Filters,,Kodak XD Series 52mm 2 Layers UV Filter (Black),4.3,75,,14-11-2023
Winterwear,"Coats, Jackets & Vests",KODENIPR CLUB,"Kodenipr Club Men's and Women's Black Chef Coat Red Contrast,Poly/Cotton,Size (Medium(38))",4.1,231,673,12-10-2023
Handbags,,Street27,"Korean Canvas Corduroy Tote Bag Casual Work Shoulder Handbags | Multi-Purpose Bag |Sturdy Canvas Bag with Large Capacity | Shopping Bag for Office, College & Daily Use",4.1,274,455,30-12-2023
Women's clothing,Accessories,HOMEMATES,Korean Stylish Fancy Glitter Plastic Wavy Hair Hairband Teeth Comb Shine Hair Accessories For Girls & Women Multicolor Set Of 6 Pcs,4,1,299,10-08-2023
Beauty,Bath & Shower,,Kozicare Skin Lightening Soap Pack of 3 | Kojic Acid & Vitamin C | Anti Aging & Sun Protection | Moisturizing Bath Soap for Men & Women | Remove Dark Spots & Hyperpigmentation | Glowing Skin,3.6,"7,171",299,26-05-2023
Cameras & Photography,Studio Lighting Equipments,,"Kreo Halo 12 Inch Ring Light | 12"" Professional Studio Light | YouTube Instagram Reels & Photography Kit | Unshakeable with 1000 Lumens Ultra Bright Wide Color Full Spectrum",3.8,327,,11-01-2023
Women's clothing,Accessories,Kuber Industries,"Kuber Industries Cotton Premium Collection Handkerchief|Small Flower Design & Colorful Look|Size 30 x 30 x CM, Set of 12 Piece (Multicolor)",4.2,622,199,10-09-2023
Women's clothing,Accessories,Kuber Industries,"Kuber Industries Handkerchiefs|Leaf Print Cutwork Soft Cotton Hankies for Woman,Girls & Wicking Sweat from Hands,Face,Set of 12 (Multicolor)",4.1,384,192,04-06-2023
Women's clothing,Kurtas & sets,W for Woman,Kurta & slim Pant,4.6,10,"1,710",06-08-2023
Beauty,Professional Beauty,,L’Oréal Professionnel Scalp Advanced Anti-Dandruff Dermo-Clarifier Shampoo | For Scalp with Dandruff | With Piroctone Olamine (300 ml),4.1,"1,002",895,21-12-2023
Luggage & bags,Backpacks,Swiss Military,Laptop Backpack Plus Travel Accessory Combo Pack | Separate Compartment to Keep Files & Folders | Padded Adjustable Shoulder Straps & Quick Access Pockets,3.8,629,"3,099",03-01-2023
Luggage & bags,Backpacks,FATMUG,Laptop Bag For Men - Convertible Backpack For Office And Travel (Multi Colour Oxford Fabric),4.4,"3,099","1,699",06-08-2023
Luggage & bags,Backpacks,FATMUG,Laptop Bag For Men - Convertible Backpack For Office And Travel (Multi Colour Oxford Fabric),4.4,"3,099","1,699",24-05-2023
Handbags,,Carrylux,Large Capacity Croco Pattern Tote Bags For Womens Big Purses And Handbags Ladies Big Shoulder Bag From ( Brown ),3.9,729,499,04-07-2023
Handbags,,Carrylux,Large Capacity Croco Pattern Tote Bags For Womens Big Purses And Handbags Ladies Big Shoulder Bag From ( Brown ),3.9,729,499,09-11-2023
Luggage & bags,Backpacks,American Tourister,Large Size RON Laptop Backpack-BLACK,4.2,260,"2,299",15-06-2023
Handbags,,EXOTIC,Latest Cross Body Sling Bag for Girls/Women,4.3,"4,045",436,09-01-2023
Handbags,,EXOTIC,Latest Cross Body Sling Bag for Girls/Women,4.3,"4,045",436,01-11-2023
Handbags,,EXOTIC,Latest Cross Body Sling Bag for Girls/Women,4.3,"4,045",436,23-11-2023
Handbags,,LEGAL BRIBE,LB1067 Women's Shoulder Bag,4,"4,143","1,099",19-01-2023
Handbags,,LEGAL BRIBE,LB1067 Women's Shoulder Bag,4,"4,143","1,099",24-10-2023
Handbags,,LEGAL BRIBE,LB1067 Women's Shoulder Bag,4,"4,143","1,099",15-07-2023
Watches,Classics,TIMEX,Leather Analog Rose Gold Dial Women's Watch-Tw00Zr270E,4.1,614,"1,617",30-03-2023
Handbags,,Kraptick,"Leather Credit Card Holder with Double-Sided Slots for Cards, Business Card Holder, ATM Card Holder for Women and Men- 24 Card Slots (Blue)",4,"2,193",146,16-07-2023
Handbags,,LL LEATHER LAND DESIGNER BAGS,Leather Land New Top Hand Held Pouch,3.8,77,339,09-05-2023
Jewellery,Men's Jewellery & accessories,University Trendz,Leather Natural Stone Beads Bracelet For Men (Pack of 4),3.6,"1,079",208,16-07-2023
Men's clothing,,blackberrys,Leather Reversible Black Tan Textured Belt - Thorn,,,"2,195",01-01-2023
Handbags,,ASTIR COLLEEN,Leather Women/Girls Sling Bag Cum Backpack (Big-Pocket),3.8,316,449,02-02-2023
Handbags,,THE CLOWNFISH,Leatherette Brown Women's Wallet,4.3,"1,143",649,25-09-2023
Accessories,Computer Accessories,,"Lemorele USB 3.0 Switch Selector 2 Computers Sharing 4 USB Devices 4-Port USB Peripheral Switcher Box for PC, Mouse, Keyboard, Printer, Scanner with 2 USB Cables, Compatible Windows/Mac/Linux",4.3,331,,24-04-2023
Luggage & bags,Backpacks,Lenovo,"Lenovo 15.6"" (39.62cm) Slim Everyday Backpack, Made in India, Compact, Water-resistant, Organized storage:Laptop sleeve,tablet pocket,front workstation,2-side pockets,Padded adjustable shoulder straps",4.3,"8,719",839,27-11-2023
Sunglasses & frames,Blue Cut glasses,,LENSKART BLU | Zero Power Blue Cut & Antiglare Computer Eyeglasses | Gaming Glasses | Square For Men & Women | Large | VC E13202,4,359,761,18-04-2023
Sunglasses & frames,Blue Cut glasses,,"LENSKART BLU | Zero Power Blue Cut Computer Glasses | Anti Glare, Lightweight & Blocks Harmful Rays | UV Protection Specs | Black | Hexagonal | Men & Women | Small | LB E16059",5,3,799,01-09-2023
Sunglasses & frames,Blue Cut glasses,,"LENSKART BLU | Zero Power Blue Cut Computer Glasses | Anti Glare, Lightweight & Blocks Harmful Rays | UV Protection Specs | Green | Men & Women | Medium | LB E14789",4.1,9,699,01-08-2023
Sunglasses & frames,Blue Cut glasses,,"LENSKART BLU | Zero Power Blue Cut Computer Glasses | Anti Glare, Lightweight & Blocks Harmful Rays | UV Protection Specs | Men & Women | Large | LB E13737",3.8,"5,066",579,23-04-2023
Sunglasses & frames,Blue Cut glasses,,"LENSKART BLU | Zero Power Blue Cut Computer Glasses | Anti Glare, Lightweight & Blocks Harmful Rays | UV Protection Specs | Men & Women | Large | LB E13737",3.8,"5,066",579,10-08-2023
Sunglasses & frames,Blue Cut glasses,,"LENSKART BLU | Zero Power Blue Cut Computer Glasses | Anti Glare, Lightweight & Blocks Harmful Rays | UV Protection Specs | Men & Women | Large | LB E13739 (Black)",3.9,248,579,10-01-2023
Sunglasses & frames,Blue Cut glasses,,"LENSKART BLU | Zero Power Blue Cut Computer Glasses | Anti Glare, Lightweight & Blocks Harmful Rays | UV Protection Specs | Men & Women | Large | LB E13739 (Grey)",3.9,536,579,05-12-2023
Sunglasses & frames,Blue Cut glasses,,"Lenskart Blu | Zero Power Blue Cut Computer Glasses | Anti Glare, Lightweight & Blocks Harmful Rays | UV Protection Specs | Men & Women | Large | LB E13740/LB E14244",3.7,"1,260",579,19-11-2023
Sunglasses & frames,Blue Cut glasses,,"Lenskart Blu | Zero Power Blue Cut Computer Glasses | Anti Glare, Lightweight & Blocks Harmful Rays | UV Protection Specs | Men & Women | Large | LB E13740/LB E14244",3.7,"1,260",579,07-05-2023
Sunglasses & frames,Blue Cut glasses,,"LENSKART BLU | Zero Power Blue Cut Computer Glasses | Anti Glare, Lightweight & Blocks Harmful Rays | UV Protection Specs | Men & Women | Medium | LB E13526",3.9,"2,441",625,23-01-2023
Sunglasses & frames,Blue Cut glasses,,"LENSKART BLU | Zero Power Blue Cut Computer Glasses | Anti Glare, Lightweight & Blocks Harmful Rays | UV Protection Specs | Men & Women | Medium | LB E13527",3.9,"1,360",579,05-02-2023
Sunglasses & frames,Blue Cut glasses,,"LENSKART BLU | Zero Power Blue Cut Computer Glasses | Anti Glare, Lightweight & Blocks Harmful Rays | UV Protection Specs | Men & Women | Medium | LB E13528",3.9,"1,104",595,11-04-2023
Sunglasses & frames,Blue Cut glasses,,"Lenskart Blu | Zero Power Blue Cut Computer Glasses | Anti Glare, Lightweight & Blocks Harmful Rays | UV Protection Specs | Men & Women | Medium | LB E13738",3.8,540,579,26-06-2023
Sunglasses & frames,Frames,LENSKART BLU,"Lenskart Blu | Zero Power Blue Cut Computer Glasses | Anti Glare, Lightweight & Blocks Harmful Rays | UV Protection Specs | Men & Women | Medium | LB E14240-LB E13736",3.9,659,579,15-04-2023
Sunglasses & frames,Blue Cut glasses,,"LENSKART BLU | Zero Power Blue Cut Computer Glasses | Anti Glare, Lightweight & Blocks Harmful Rays | UV Protection Specs | Transparent | Men & Women | Medium | LB E14453",3.4,25,459,27-11-2023
Sunglasses & frames,Blue Cut glasses,,LENSKART BLU | Zero Power Bluecut & Antiglare Computer Eyeglasses | Black Full Rim Rectangle | For Men and Women | Large | LB E14255,3.6,76,579,27-03-2023
Sunglasses & frames,Blue Cut glasses,,LENSKART BLU | Zero Power Bluecut & Antiglare Computer Eyeglasses | Green Full Rim Square | For Men & Women | Large | LB E14058,3.6,65,749,15-09-2023
Sunglasses & frames,Frames,LENSKART BLU,Lenskart Hustlr - As Seen On Shark Tank | Peyush Bansal Glasses | Zero Power Bluecut & Antiglare Computer Eyeglasses | Black Full Rim Square | For Men & Women | Medium | LB E14058,4.1,195,999,05-06-2023
Sunglasses & frames,VTO,LENSKART BLU,Lenskart Hustlr - As Seen On Shark Tank | Peyush Bansal Glasses | Zero Power Bluecut & Antiglare Computer Eyeglasses | Black Full Rim Square | For Men & Women | Medium | LB E14058,4.1,195,999,11-12-2023
Sunglasses & frames,VTO,LENSKART BLU,Lenskart Hustlr - As Seen On Shark Tank | Peyush Bansal Glasses | Zero Power Bluecut & Antiglare Computer Eyeglasses | Blue Sky Full Rim Square | For Men & Women | Medium | LB E14058,4,629,999,16-08-2023
Sunglasses & frames,Blue Cut glasses,,Lenskart Hustlr - As Seen On Shark Tank | Peyush Bansal Glasses | Zero Power Bluecut & Antiglare Computer Eyeglasses | Monza Red Full Rim Square | For Men & Women | Medium | LB E14058,3.5,11,"1,399",20-10-2023
Handbags,,INOVERA (LABEL),Light Blue Vegan Leather Women's Leaf Bi-fold Card Coin Holder Small Purse Clutch Wallet (KK23),4.1,478,389,04-09-2023
Watches,Classics,Sonata,Light Champagne Dial Analog watch For Women-NR87018YL01W,4.2,594,649,19-03-2023
Sunglasses & frames,Frames,Voyage,Lightweight Full Rim Blue Cut Branded Latest and Stylish Wayfarer Eyeglasses for Men & Women (Color Variation Available),2.8,16,999,16-10-2023
Footwear,Women's footwear,DOCTOR EXTRA SOFT,"Lightweight Memory Foam Women's Shoes | Walking,Gym,Training,Running,Casual,Sports,Athletics| Stylish,Flexible,Comfortable| Slip-On,Loafers,Lace-up,Sneaker for Ladies & Girls D-1004",4.5,78,899,28-06-2023
Footwear,Sports shoes,DOCTOR EXTRA SOFT,"Lightweight Memory Foam Women's Shoes | Walking,Gym,Training,Running,Casual,Sports,Athletics| Stylish,Flexible,Comfortable| Slip-On,Loafers,Lace-up,Sneaker for Ladies & Girls D-1004",4.5,78,899,05-04-2023
Handbags,,Lino Perros,Lino Perros Off White Sling Bag,4.1,103,"1,198",16-12-2023
Handbags,,Lino Perros,Lino Perros Women Sling Bag,3.9,427,998,25-12-2023
Accessories,Computer Accessories,,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black",4.3,"71,597",,27-11-2023
Handbags,,Elios,Long Black PU Leather Wallet for Women (Black),3.9,"5,148",549,05-09-2023
Handbags,,Elios,Long Black PU Leather Wallet for Women (Black),3.9,"5,148",549,25-05-2023
